claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,claim_day,claim_month,claim_year
501168384,0.142857143,0,1,0.84,0.241126385,1,1,1,15012,1,1,0,0,0.5,1,1,0.571428571,0,0.304016197,0,0.076336271,0.317405814,0.4,0.576258593,0,3,0,31,3,2023
501500160,0.178571429,1,1,0.6,0.277287649,1,1,1,80108,3,2,0,0,0.3,1,0,0.476190476,1,0.690838381,3,0.215645761,0.694671219,0,0.60068326,0,3,1,21,10,2023
501624576,0.178571429,0,1,0.376,0.279134181,1,0,1,15025,5,2,0,0,0.04,1,1,0.857142857,1,0.360545415,2,0.113542164,0.621952506,0,0.352783681,0,3,0,21,3,2024
501686784,0.678571429,1,0,0.632,0.624179319,1,0,0,15012,6,2,0,0,0.55,1,1,0.761904762,0,0.522913083,0,0.596957424,0.701650718,0.4,0.910109421,0,4,0,21,11,2023
501748992,0.160714286,0,0,0.44,0.259899467,0,0,0,50025,5,2,0,0,0.27,1,0,0.761904762,1,0.197216223,6,0.181607146,0.62904449,0,0.371919935,0,4,0,8,6,2023
501769728,0.232142857,0,1,0.648,0.329247025,0,0,0,15051,1,2,0.4,0,0.54,1,0,0.476190476,0,0.827192638,4,0.973809643,0.745571667,0.4,0.576258593,0.033428826,5,0,22,11,2024
501977088,0.071428571,0,1,0.712,0.158801805,1,1,1,85038,5,1,0,0,0.65,1,0,0.380952381,2,0.529171791,0,0.53840431,0.579619562,0.4,0.823568724,0,5,1,4,1,2024
502039296,0.357142857,1,1,0.696,0.430960197,1,1,0,50005,6,2,0.8,0,0.95,1,1,0.285714286,1,0.180347639,4,0.262278977,0.339043123,0,0.375,0,3,1,17,10,2023
502122240,0.178571429,1,1,0,0.277697989,1,1,1,80018,7,1,0.8,0,0.77,1,1,0.285714286,2,0.830608596,5,0.332715621,0.531895496,0,0.352783681,0.028808827,8,1,1,3,2023
503449344,0.517857143,1,1,0.648,1,0,1,1,85045,3,1,1,0,0.14,1,1,0.476190476,2,0.349407536,6,0.244718913,0.727322753,0,0.60068326,0,3,0,29,7,2023
503553024,0.142857143,1,1,0.76,0.918208863,0,1,0,85076,2,1,0.4,0,0.78,1,1,0.380952381,0,0.983994729,2,0.803302072,0.307870376,0,0.499705277,0,3,0,25,11,2024
503698176,0.107142857,1,1,0.664,0.201631104,1,1,1,80023,2,0,0,0,1,1,1,0.761904762,0,0.831982781,1,0.661830908,0.584394786,1,0.511419487,0,2,0,8,4,2024
503967744,0.142857143,1,1,0.712,0,1,1,1,85015,1,1,0.8,0,0.84,1,1,0.380952381,0,0.317095382,0,0.522677162,0.399888421,0.4,0.306150998,0.000614758,3,0,12,5,2023
504154368,0.25,1,1,0.232,0.345250308,1,1,0,15021,5,1,0.4,0,0.5,1,1,0.666666667,1,0.347337005,3,0.721518484,0.418072901,0.4,0.910109421,0.011204272,2,0,4,1,2024
504216576,0.089285714,0,1,0.536,0.18142183,1,0,1,80027,5,1,0,0,0.8,1,0,0.380952381,1,0.127045944,4,0.162572258,0.403402531,0,0.499705277,0,6,0,26,10,2023
504403200,0.160714286,1,0,0,0.260976611,1,1,1,20105,7,1,0.4,0,0.09,1,1,0.380952381,2,0.192109125,3,0.832786263,0.158392998,0.4,0.823568724,0.033239328,5,1,22,2,2023
504548352,0.428571429,0,1,0.472,0.480354945,1,1,0,50047,6,0,0,0,0.15,1,1,0.19047619,1,0.267084142,0,0.896708092,0.428979006,0.4,0.306150998,0,2,1,14,3,2023
505025280,0.053571429,1,0,0.696,0.136284366,1,0,1,80021,2,1,0.8,0,0.95,1,0,0.476190476,2,0.388967232,6,0.508630061,0.255172452,1,0.511419487,0,1,1,1,7,2024
505191168,0.089285714,1,0,0.344,0.832899056,1,1,1,80035,3,1,0.4,0,0.5,1,1,0.761904762,2,0.997339115,3,0.319354631,0.625321814,0,0.352783681,0,6,0,14,1,2023
505357056,0.410714286,0,1,0.36,1,1,1,0,80011,7,0,0,0,0.04,1,1,0.476190476,0,0.140144477,3,0.566703653,0.456392607,0,0.499705277,0,4,0,17,7,2024
505688832,0.107142857,1,0,0.584,0.200707838,1,1,1,20149,4,1,0,0,0.5,1,0,0.380952381,1,0.427736989,6,0.275818068,0.505371847,0.4,0.823568724,0,5,1,7,1,2024
506352384,0.625,0,0,0.632,1,0,1,0,80041,2,2,0,0,0.57,1,0,0.666666667,1,0.099061357,3,0.249317088,0.467359001,0,0.371919935,0,1,0,8,4,2024
506642688,0.267857143,1,0,0.328,0.359509643,1,0,0,50037,5,1,1,0,0.5,1,1,0.285714286,2,0.255413654,3,0.392772347,0.20479822,0,0.60068326,0.034733277,8,1,21,12,2023
507907584,0.410714286,0,0,0.424,0.147414854,1,1,0,15009,1,1,0,0,0.56,1,0,0.285714286,1,0.16156059,3,0.319427678,0.116858141,1,0.511419487,0.001700791,2,0,20,12,2024
507949056,0.125,1,1,0.68,0,1,1,1,20105,3,1,0,0,0.89,1,1,0.571428571,2,0.672646769,5,0.752707117,0.391486815,0,0.375,0,3,0,18,3,2023
508156416,0.892857143,1,1,0.952,0.082119409,0,1,0,85006,5,2,1,0,0.95,1,1,0.285714286,1,0,5,0.064913682,0.489312493,1,0.43611148,0,1,0,12,10,2023
508944384,0.160714286,1,1,0.36,0,1,1,1,15009,3,2,0.4,0,0.02,1,0,0,0,0.14980536,2,0.089922194,0.192825023,0,0.352783681,0,5,0,21,9,2024
509359104,0.553571429,1,1,0.456,0.156514157,1,1,0,20104,6,0,0.4,0,0.35,1,1,0.380952381,1,0.338431365,0,0.543561072,0.334396159,0,0.375,0,5,0,3,10,2023
509566464,0.178571429,0,1,0.904,0,0,1,0,20134,1,1,0,0,0,1,1,0.380952381,1,0.209129245,5,0.331641102,0.277845649,0.4,0.910109421,0,4,0,10,11,2023
509670144,0.125,0,0,0.76,0,1,0,1,20118,7,0,0,0,0.3,1,1,0.19047619,2,0.057744724,5,0.3051921,0.305332848,0,0.73711935,0,2,0,26,6,2024
509690880,0.178571429,0,1,0.68,0.278569963,1,1,1,15025,5,0,0.8,0,0.75,1,1,0.857142857,2,0.548930026,4,0.129574947,0.134867867,1,0.505093315,0,5,1,2,3,2023
509753088,0.017857143,1,0,0.696,0.087351252,1,1,1,50036,6,2,0.4,0,0.04,1,1,0.285714286,0,0.595811062,1,0.692380446,0.363551519,0.4,0.823568724,0,5,0,24,10,2023
509815296,0.142857143,1,0,0.504,0.241690603,1,1,1,80003,2,1,0.4,0,0.97,1,1,0.857142857,0,0.09832887,2,0.112031912,0.783830763,0,0.60068326,0,6,0,22,5,2023
510230016,0.392857143,1,1,0.536,0.455529339,0,1,1,15031,1,2,0,0,0.5,1,1,0.666666667,2,0.755566662,2,0.334872167,0.590442786,0,0.499705277,0,5,1,24,5,2024
511163136,0.178571429,0,1,0.888,0.278210915,1,1,1,50021,3,1,0,0,0.5,1,0,0.380952381,0,0.247596441,4,0.11268455,0.287932061,0,0.371919935,0,3,0,12,10,2024
511888896,0.25,0,1,0.296,0.344634797,1,1,1,15025,6,1,0,0,0.99,1,1,0.285714286,0,0.261936612,0,0.381310261,0.20205448,0.4,0.910109421,0,6,1,10,1,2023
512137728,0.178571429,0,1,0.488,0.278826426,1,1,1,85015,4,1,0.4,0,0.99,1,1,0.761904762,0,0.135893227,4,0.223423645,0.490976401,1,0.505093315,0,1,0,28,4,2024
512656128,0.125,0,0,0.824,0.144696348,1,1,0,80031,7,1,0.4,0,0.79,1,1,0.380952381,2,0.55750345,0,0.732944906,0.490447917,0.4,0.823568724,0,4,0,11,9,2024
512822016,0.571428571,0,1,0.44,1,1,1,0,20132,5,1,0.4,0,0.47,1,0,0.666666667,2,0.530993428,5,0.23451667,0.761421042,0,0.352783681,0,4,0,4,7,2024
513070848,0.089285714,1,0,0.216,0.180806319,1,0,0,85031,4,2,0,0,0.25,1,1,0.19047619,1,0.745246077,6,0.71445723,0.480361547,0,0.499705277,0.132060279,6,0,5,2,2023
513630720,0.732142857,1,1,0.536,0.650594994,1,1,0,20105,6,2,0,0,0.01,1,1,0.857142857,0,0.253037169,2,0.532190391,0.332422481,1,0.43611148,0,4,1,11,6,2024
514066176,0.446428571,0,0,0.872,0.103744358,1,1,0,50025,3,1,0,0,0.96,1,1,0.380952381,2,0.312036743,3,0.405331876,0.420609662,0,0.60068326,0,3,0,20,5,2023
514252800,0.732142857,1,1,0.088,0.231196143,1,0,1,50047,2,1,1,0,0,1,1,0.476190476,2,0.411534615,6,0.338472803,0.671131462,0,0.371919935,0,3,0,18,3,2024
514356480,0.160714286,1,1,0.424,0.260053344,1,0,1,20111,6,2,0.8,0,0.94,1,1,0.095238095,2,0.124939761,6,0.772709667,0.702786014,0,0.73711935,0,8,0,28,5,2024
514397952,0.517857143,0,1,0.28,0.536776775,0,1,1,85062,3,2,0,0,0.87,1,0,0.19047619,1,0.135939505,0,0.619336014,0.31805977,1,0.511419487,0,2,1,4,5,2024
515020032,0.410714286,1,0,0.408,1,1,0,0,50022,2,0,0,0,0.99,1,1,0.666666667,1,0.389792849,1,0.474718256,0.291829725,0,0.375,0,2,0,26,6,2023
515538432,0.160714286,0,1,0.536,0.260258515,1,1,1,20102,3,0,0.8,0,0.95,1,0,0.476190476,1,0.403938953,3,0.356063261,0.167687067,0,0.73711935,0,4,1,2,11,2024
515973888,0.446428571,1,1,0.936,0.492459992,0,1,0,50008,6,1,0,0,0.01,1,1,0.476190476,0,0.52918381,1,0.163746518,0.119547257,0,0.352783681,0,2,0,30,1,2024
516388608,0.482142857,1,0,0.52,0.514413213,1,0,1,15055,3,0,0.4,0,0.5,1,0,0.285714286,2,0.052361547,0,0.461265926,0.641110349,1,0.505093315,0,3,0,26,10,2024
516658176,0.321428571,1,1,0.728,0.403621256,1,0,0,15003,6,1,0,0,0,1,0,0.761904762,2,0.2216817,2,0.208154973,0.207241197,0.4,0.306150998,0,7,1,12,3,2024
516720384,0.410714286,0,1,0.232,1,1,1,0,20130,7,1,0,0,0.83,1,1,0.666666667,0,0.301419319,4,0.175467172,0.427569375,1,0.43611148,0,5,0,23,8,2023
517155840,0.178571429,0,0,0.632,0.741588018,0,1,1,85055,1,1,0.4,0,1,1,1,0.476190476,2,0.884296895,3,0.410883295,0.143834771,1,0.511419487,0,2,0,4,8,2023
517238784,0.446428571,0,1,0.488,0.491741896,1,0,0,20159,3,0,0,0,0.14,1,1,0.285714286,0,0.622918748,5,0.891372891,0.434888311,0,0.60068326,0.003612117,2,0,25,3,2023
517446144,0.035714286,1,0,0.712,0.112946245,1,0,1,80014,1,1,0,0,0.96,1,0,0.571428571,2,0.343578478,0,0.498803198,0.893422384,0,0.371919935,0,0,0,8,12,2023
517632768,0.535714286,1,1,0.472,0.546676241,1,0,1,80041,1,1,0,0,1,1,1,0.380952381,2,0.658074815,0,0.102072427,0.414757082,1,0.511419487,0,3,0,19,4,2024
517694976,0.392857143,1,0,0.248,0.075020517,1,1,0,20158,1,1,0,0,1,1,0,0.666666667,0,0.283799061,2,0.903925341,0.268150221,0,0.60068326,0,6,0,23,6,2023
517736448,0.142857143,1,0,0.888,0.241126385,1,0,1,85021,2,1,0,0,1,1,1,0.285714286,1,0.694666666,3,0.351011279,0.68366225,0,0.352783681,0.036691944,7,1,24,6,2024
517923072,0.142857143,0,0,0.664,0.241588018,0,1,1,0,5,2,0.8,0,0.04,1,1,0.761904762,0,0.336719559,3,0.803409832,0.430835727,0,0.371919935,0,3,0,1,2,2024
518607360,0.142857143,1,0,0.728,0.241793188,1,1,1,50025,2,1,0,0,1,1,1,0.666666667,1,0.143628917,2,0.24765524,0.462919034,0,0.499705277,0,7,0,21,10,2024
518669568,0.357142857,0,0,0.792,0.05483176,1,1,1,80020,7,0,0,0,0.38,1,0,0.571428571,2,0.227266798,4,0.323897883,0.672986232,0.4,0.576258593,0,4,0,17,1,2024
518793984,0.178571429,1,0,0.808,0,0,1,0,80022,7,2,0.4,0,0.79,1,1,0.19047619,1,0.459595663,1,0.496373554,0.616073157,0,0.60068326,0,4,0,5,7,2023
518856192,0.160714286,1,1,0.856,0,1,1,1,15033,3,1,0.4,0,0.96,1,0,0.380952381,2,0.538961866,4,0.530816948,0.350635968,0,0.352783681,0,3,0,30,11,2024
520577280,0.464285714,1,1,0.504,0.503334017,0,1,1,20128,5,1,0,0,0.87,1,1,0.666666667,1,0.123151306,1,0.535448437,0.622942129,1,0.511419487,0,5,1,7,3,2024
520639488,0.535714286,0,1,0.52,0.546881412,0,0,1,85053,1,1,0,0,0.04,1,1,0.476190476,0,0.630281729,6,0.319446055,0.344133002,0,0.375,0,4,1,2,6,2023
521510400,0.125,1,0,0.488,0.222250718,1,0,1,20158,6,2,0,0,0.79,1,1,0.666666667,1,0.464506679,3,1,0.541620786,0,0.371919935,0,5,1,30,7,2024
521697024,0.178571429,1,1,0,0.279134181,1,1,1,85011,3,0,0.4,0,0.68,1,0,0.19047619,1,0.313222539,5,0.26287384,0.577438795,0.4,0.823568724,0.134809159,3,0,21,10,2023
522173952,0.107142857,1,1,0.536,0.201938859,1,0,1,85067,3,2,0,0,0.83,1,1,0.761904762,0,0.501056086,6,0.529668787,0.28620635,0.4,0.823568724,0,4,1,30,11,2024
522899712,0.464285714,0,0,0.488,0.502667214,1,0,1,85061,5,0,0,0,0.95,1,0,0.761904762,2,0.475726007,1,0.551170776,1,0,0.73711935,0,2,0,23,11,2023
523107072,0.392857143,1,1,0.824,0.455631924,1,1,0,85066,2,1,0,0,0.5,1,0,0.666666667,1,0.2714429,5,0.934782992,0.675456955,1,0.511419487,0,2,0,2,12,2024
523272960,0.089285714,0,1,0.888,0.180908904,0,0,1,50003,7,0,0,0,0.28,1,0,0.19047619,1,0.590158901,0,0.817584162,0.402299444,0,0.60068326,0.03116921,8,0,28,8,2024
524268288,0.125,1,1,0.36,0.22189167,0,1,1,85011,4,2,0,0,0.18,1,0,0.285714286,1,0.322399041,3,0.288917235,0.308555741,0.4,0.306150998,0,5,0,21,4,2024
524765952,0.178571429,0,0,0.856,0.278057037,1,0,1,85018,4,1,0,0,0.71,1,0,0.476190476,1,0.284650274,6,0.411197757,0.279312213,1,0.511419487,0,4,0,17,9,2023
525014784,0.517857143,1,1,0.808,0.536161264,0,0,0,85025,5,1,0,0,0.86,1,1,0.476190476,0,0.150719692,3,0.431977005,0.166877134,1,0.43611148,0,1,1,26,10,2023
525719808,0.071428571,1,1,0.392,0.159417316,1,1,1,50025,2,0,0.4,0,0.78,1,1,0.380952381,0,0.324068144,3,0.124906548,0.198060458,0,0.499705277,0,6,0,28,8,2023
525844224,0.660714286,0,0,0.616,0.616331555,1,0,1,50047,3,1,0,0,0.29,1,1,0.571428571,2,0.368883966,4,0.223126337,0.635900399,0,0.73711935,0,5,0,30,3,2024
526010112,0.107142857,1,1,0.504,0.201374641,1,1,1,20165,6,1,0,0,0.5,1,1,0.761904762,0,0.477421446,6,0.337360645,0.299859208,0.4,0.823568724,0,3,0,14,3,2023
526569984,0.303571429,0,0,0.632,0.38936192,1,0,0,50054,7,2,0,0,0.96,1,1,0.19047619,1,0.492807605,2,0.377434614,0.435772082,0,0.73711935,0.019387148,5,0,29,5,2024
526715136,0.732142857,0,1,0.744,0.651056627,0,1,0,20132,3,1,0.4,0,0.15,1,1,0.285714286,0,0.157862717,0,0.969473155,0.52721827,0,0.375,0,3,0,9,12,2023
526839552,0.107142857,0,1,0.376,0.202246615,0,1,0,20109,6,2,0.4,0,0.83,1,1,0.571428571,1,0.637772542,0,0.677178511,0.234919304,0.4,0.910109421,0,3,1,20,8,2024
527357952,0.178571429,1,0,0.808,0.278467378,0,1,1,15030,2,2,0.4,0,0.19,1,0,0.571428571,2,0.369954517,1,1,0.28194092,0.4,0.823568724,0,6,0,2,10,2023
528581376,0.142857143,1,1,0.248,0.24143414,1,1,0,85083,3,1,0,0,0.5,1,0,0.476190476,1,0.271859482,5,0.148684081,0.638961467,0,0.73711935,0,4,0,23,12,2023
528726528,0.125,1,1,0.68,0.542983176,0,1,0,80037,6,1,0,0,0.68,1,0,0.380952381,0,0.623841388,6,0.549098736,0.379106933,0.4,0.823568724,0.023089819,4,0,19,11,2024
528892416,0.553571429,0,1,0.824,0.558114485,1,0,0,80003,1,2,0,0,0.5,1,0,1,1,0.135748698,5,0.448165883,0.301217728,1,0.43611148,0,8,0,20,12,2024
529244928,0.160714286,1,1,0.68,0.260617563,0,0,1,15032,7,1,0,0,0.96,1,1,0.285714286,1,0.360689988,6,0.616866378,0.345744574,0,0.60068326,0,4,0,12,4,2023
529307136,0.821428571,0,1,0.856,0.692244563,1,0,1,20109,3,1,1,0,0.5,1,1,0.380952381,2,0.168861722,1,0.550378942,0.434253641,1,0.43611148,0,1,0,23,12,2023
530012160,0.178571429,0,0,0.264,0.278569963,0,1,1,50025,4,0,0.4,0,1,1,1,0.285714286,2,0.276609934,6,0.472473677,0.39307783,1,0.511419487,0,1,0,19,2,2023
530053632,0.142857143,1,1,0.392,0.241177677,0,1,1,85032,7,1,0,0,0.62,1,0,0.476190476,2,0.161930011,2,0.156749097,0.405612451,0.4,0.823568724,0,5,0,23,8,2023
530323200,0.160714286,1,1,0.04,0.260412392,0,1,1,85060,4,1,1,0,0.04,1,1,0.476190476,2,0.186117864,6,0.566145707,0.680054503,1,0.43611148,0,5,1,20,8,2023
530924544,0.178571429,1,1,0.424,0.279185474,0,1,1,20128,5,2,0,0,0.5,1,1,0.285714286,2,0.104311634,0,0.317011927,0.444390192,1,0.43611148,0,3,0,30,5,2024
530986752,0.267857143,0,1,0.232,0.359766106,1,0,1,20149,5,1,0,0,0.9,1,0,0.476190476,2,0.248438537,6,0.55501267,0.142265032,0.4,0.910109421,0.030244688,6,1,23,5,2024
531401472,0.660714286,0,1,0.552,0.614741485,0,0,0,85050,1,1,0,0,0.03,1,0,0.666666667,1,0.391057287,3,0.395811749,0.708764598,0.4,0.823568724,0,5,1,23,8,2024
531567360,0.732142857,1,1,0.728,0.650543701,0,1,0,85014,4,1,0.8,0,0.54,1,1,0.571428571,2,0.204875294,1,0.278812748,0.483115166,1,0.43611148,0,4,0,3,11,2024
531712512,0.214285714,1,1,0.888,0.313141157,1,1,1,15031,5,2,0,0,0.13,1,1,0.857142857,0,0.764870957,5,0.247242496,0.471270266,0.4,0.576258593,0,7,0,1,6,2023
532065024,0.214285714,1,1,0.248,0.633206812,1,1,0,50020,6,1,0,0,0.45,1,1,0.285714286,1,0.488203867,2,0.313076877,0.438342371,0,0.375,0.018477491,6,0,19,9,2023
532541952,0.160714286,1,0,0.728,0.259181371,0,1,1,50055,3,2,0.8,0,0.04,1,1,0.476190476,2,0.36844933,3,0.550928472,0.362372468,0,0.73711935,0,4,1,14,10,2023
532935936,0.071428571,1,1,0.824,0.159930242,0,0,1,15012,1,1,0,0,0.54,1,0,0.666666667,0,0.196974338,3,0.835722413,0.723433186,0,0.352783681,0,3,0,17,3,2023
533350656,0.142857143,0,0,0.68,0.241126385,1,0,0,50031,4,1,0,0,0.03,1,1,0.285714286,1,0.230763949,0,0.975425089,0.150280529,1,0.511419487,0.002423179,3,1,24,11,2024
533433600,0.410714286,1,1,0.392,0.468249897,1,1,0,50021,3,1,0,0,0.87,1,0,0.285714286,0,0.427572566,5,0.179934009,0.680211219,0,0.375,0,5,0,25,5,2024
533516544,0.071428571,1,1,0.584,0.159366024,0,1,1,20105,1,1,0,0,0.25,1,1,0.19047619,0,0.218275538,6,0.292649603,0.993205733,0.4,0.306150998,0,3,1,21,7,2023
533599488,0.107142857,1,1,0.632,0.201836274,1,1,1,15025,4,0,0.4,0,0.36,1,1,0.476190476,0,0.54436496,6,0.258945232,0.890289442,0.4,0.910109421,0,6,0,11,2,2024
533869056,0.321428571,0,1,0.952,0.403057037,1,1,1,50033,4,1,0,0,0.97,1,1,0.666666667,2,0.539978499,2,0.346824554,0.980897612,1,0.505093315,0,2,0,10,3,2024
534097152,0.517857143,1,0,0.264,0.536315142,1,1,0,20163,4,1,1,0,0.44,1,1,0.571428571,1,0.442531016,5,0.774779722,0.334317741,0.4,0.823568724,0.007851922,5,0,21,4,2024
534263040,0.125,0,1,0.504,0.221019696,1,1,1,15035,6,1,1,0,1,1,1,0.476190476,0,0.385228056,3,0.355743958,0.347867919,0,0.60068326,0,1,1,18,6,2024
534760704,0.160714286,0,1,0.76,0.741588018,1,0,1,85004,2,2,0,0,0.3,1,1,0.476190476,0,0.346318888,1,0.761813107,0.568372545,0.4,0.576258593,0,6,0,4,3,2024
535424256,0.785714286,1,1,0.712,0.675523184,1,1,0,85061,5,1,0,0,0.5,1,1,0.952380952,1,0.574675237,3,0.656790566,0.565859845,1,0.511419487,0,5,1,26,12,2024
535673088,0.410714286,0,1,0.552,0.467788264,1,1,0,80041,3,1,1,0,0.23,1,1,0.19047619,1,0.541186619,5,0.450101759,0.671296835,0,0.499705277,0,3,1,28,1,2023
536067072,0.142857143,1,1,0.904,0.241177677,1,1,1,50039,1,1,0.4,0,0.13,1,0,0.285714286,0,0.328053223,2,0.208110379,0.815946794,1,0.505093315,0,5,0,19,5,2023
536150016,0.071428571,1,1,0.792,0.159109561,0,0,1,15021,3,0,1,0,0.01,1,1,0.761904762,1,0.083842802,4,0.338443026,0.467236823,0.4,0.823568724,0,5,0,11,2,2023
536461056,0.071428571,1,0,0.984,0.158750513,0,1,1,50043,2,2,0,0,0.21,1,1,0.666666667,2,0.194837008,0,0.596294885,0.384208564,0.4,0.910109421,0,6,1,1,5,2023
537000192,0.196428571,0,0,0.44,0.295701682,1,0,1,80022,2,1,0,0,0.85,1,0,0.095238095,1,0.302356381,6,0.275997612,0.429547367,0.4,0.306150998,0,4,1,5,2,2024
537083136,0.071428571,1,1,0,0.159776364,0,1,1,15006,4,1,0,0,0.47,1,0,0.19047619,1,0.412279548,4,0.931341389,0.111921455,1,0.43611148,0,2,0,3,11,2024
537331968,0.714285714,1,0,0.776,0.641721379,1,1,0,80011,7,2,0,0,0.83,1,1,0.380952381,0,0.622243672,4,0.076646594,0.27055839,1,0.511419487,0,3,0,3,4,2024
537497856,0.178571429,1,1,0.744,0.27851867,1,1,1,80015,2,0,0,0,0.26,1,0,0.285714286,0,0.28314547,1,0.758889198,0.797641015,0,0.375,0,2,0,13,2,2023
538327296,0.125,0,1,0.936,0.221635207,0,0,0,50014,4,2,0,0,0.89,1,0,0.761904762,1,0.782742279,6,0.453062834,0.169961975,0,0.375,0,7,1,13,8,2023
538700544,0.107142857,0,1,0.696,0.202297907,1,1,1,85073,1,1,0.4,0,0.81,1,0,0.666666667,2,0.493437162,1,0.115579708,0.206552162,0.4,0.910109421,0,4,0,1,3,2024
538762752,0.178571429,1,1,0.264,0.277954452,0,0,1,80023,3,1,0,0,0.79,1,1,0.380952381,1,0.692779498,6,0.344342989,0.379702906,0,0.371919935,0,1,0,20,4,2024
539032320,0.125,1,1,0.424,0.22189167,1,1,1,50025,1,2,0.8,0,0.41,1,1,0.571428571,0,0.342556821,4,0.505637967,1,0.4,0.823568724,0,6,0,24,2,2023
539384832,0.089285714,0,1,0.712,0.182088634,0,1,1,20121,6,1,0.4,0,0,1,0,0.761904762,1,0.330798576,0,0.21835871,0.512054307,0.4,0.576258593,0.040850919,5,0,29,10,2024
539944704,0.357142857,1,1,0.472,0.429575297,1,1,0,80014,7,1,0,0,0,1,0,0.476190476,2,0.441617478,4,0.318125637,0.553519159,0,0.499705277,0,2,0,11,1,2023
540898560,0.142857143,1,1,0.456,0.242203529,1,1,1,15033,7,1,0.4,0,0.27,1,1,0.095238095,2,0.179584066,2,0.087500975,0.480050191,1,0.43611148,0,7,0,23,10,2024
541188864,0.142857143,1,1,0.712,0.242049651,1,0,1,20128,5,2,0,0,0.39,1,1,0.285714286,2,0.668341932,0,1,0.621060357,0.4,0.823568724,0.066452926,1,0,2,3,2023
541251072,0.625,0,1,0.568,0.597609766,0,1,0,15050,2,2,0.4,0,0.06,1,1,0.380952381,0,0.652891152,2,0.465175149,0.316720088,0,0.60068326,0,4,0,17,7,2023
541396224,0.178571429,0,1,0.44,0.278159622,1,0,1,85023,4,1,0,0,1,1,0,0.19047619,0,0.278767358,3,0.102475686,0.307748444,1,0.43611148,0,4,0,4,2,2024
541458432,0.232142857,0,0,0.008,0.328887977,1,1,0,15009,6,1,0,0,0.91,1,1,0.571428571,0,0.461773889,1,0.295585828,0.797604288,0.4,0.910109421,0,7,0,24,12,2024
542018304,0.267857143,0,0,0.52,0.36063808,0,0,0,50032,5,1,0,0,0.2,1,1,0.761904762,1,0.757914925,2,0.258748066,0.275501359,0.4,0.823568724,0,6,1,20,7,2023
542204928,0.160714286,0,0,0.696,0.259386541,1,1,1,15022,5,0,0.8,0,0.25,1,1,0.285714286,0,0.134283566,4,0.226537895,0.251491412,0,0.352783681,0,3,1,12,10,2023
542433024,0.142857143,1,0,0.456,0.24122897,1,0,0,50011,1,1,0,0,0.75,1,1,0.761904762,2,0.612115368,0,0.606120527,0.207354916,0.4,0.576258593,0,3,0,13,1,2023
542868480,0.303571429,0,1,0.52,0.388848995,1,0,0,50008,6,0,1,0,0.58,1,1,0.285714286,0,0.123675808,1,0.294402615,0.893949762,0.4,0.910109421,0.024267487,8,0,26,3,2024
543034368,0.160714286,1,1,0.52,0.261284366,0,1,0,85022,3,1,0.8,0,0.15,1,1,0.761904762,1,0.605782145,4,0.222283481,0.760321138,0,0.499705277,0,1,1,27,5,2023
543614976,0.125,0,0,0.616,0.222661059,0,0,1,80025,6,1,0.8,0,1,1,1,0.380952381,1,0.186027593,0,0.29059343,0.425752113,0,0.73711935,0,3,1,9,4,2024
543656448,0.428571429,1,1,0.104,0.480560115,1,0,0,50014,1,1,1,0,0.74,1,1,0.476190476,0,0.875198922,0,0.248748087,0.533242526,1,0.505093315,0,5,1,9,6,2023
544154112,0.160714286,1,1,0.424,0.260258515,1,0,1,50003,5,1,0,0,0.01,1,1,0.285714286,0,0.388972665,6,0.217358791,0.245745082,0,0.499705277,0,4,0,14,3,2024
544257792,0.428571429,1,0,0.216,0.480713993,1,1,1,15021,7,1,0,0,0.95,1,0,0.857142857,1,0.169356517,0,0.368667294,0.361124924,0.4,0.576258593,0,6,0,23,10,2024
544838400,0.392857143,1,1,0.664,0.456298728,1,1,0,80033,2,2,0.4,0,0.98,1,0,0.380952381,2,0.205537427,4,0.671366749,0.575219888,0,0.499705277,0,8,0,2,12,2024
544983552,0.142857143,0,1,0.648,0.242203529,0,0,1,15025,2,1,1,0,0.88,1,1,0.19047619,2,0.317529688,0,0.927941685,0.273993132,0,0.73711935,0,2,1,18,11,2024
545066496,0.607142857,0,1,0.296,0.586068937,1,0,0,85074,6,2,0.8,0,0.98,1,1,0.571428571,2,0.01947039,3,0.415377194,0.888085224,1,0.511419487,0,5,0,23,5,2023
545170176,0.142857143,0,1,0.568,0.240716044,0,1,1,80014,4,1,0.4,0,0.76,1,1,0.666666667,0,0.335696072,4,0.054806072,0.447029768,0,0.375,0,2,0,1,10,2023
545419008,0.142857143,0,0,0.856,0.241741896,1,0,1,85034,4,2,0.4,0,0,1,1,0.476190476,2,0.140244568,2,0.301018705,0.2416155,0,0.499705277,0,8,0,12,3,2023
546103296,0.071428571,0,0,0.824,0.159519902,0,0,1,85038,3,2,0.8,0,0.29,1,1,0.476190476,0,0.864881531,3,0.091443699,0.560124353,1,0.43611148,0,3,0,29,7,2023
546600960,1,0,1,0.584,1,1,0,0,20132,7,1,0,0,0.48,1,0,0.19047619,1,0.56441982,5,0.334659926,0.099922502,0,0.352783681,0.008170421,8,0,22,11,2023
